edo,common_name,culture,pitches,cardinality,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
24,Maqam Sabr Jadid,Arabic,0 3 6 8 14 16 22,7,3,0,11,1.4693877551020407,73.46938775510203,0.0020549886621315195,0.8775510204081632,0.8703703703703703,0.7821213798609206,5.523809523809524,1,6,21,100,"100,150,300",0.09915611814345993,79,126,1.5949367088607596,7,79,79,101,0,,56,0.5154239264017085,0.7357142857142858,0.23809523809523814,96,13,24,0.6688311688311688,92.85714285714286,3,3,6,"0,2,5,8,10,16,18",24-328997,,24-328997,0 2 5 8 10 16 18,24-328997,6 6 3 3 2 2 2,30
24,Maqam Kurd,Arabic,0 2 6 10 14 16 20,7,2,0,11,0.8163265306122448,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,4.523809523809524,1,5,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,12,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,2,6,10,12,16,20",24-1119301,0 1 3 5 6 8 10,12-1387,0 2 6 10 12 16 20,24-1119301,4 4 4 4 4 2 2,3
24,Maqam Ushaq Masri A,Arabic,0 4 6 10 14 17 20,7,3,0,11,0.6530612244897959,32.6530612244898,0.00035430839002267546,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809523,1,5,21,100,"100,150,200",0.05311355311355311,91,120,1.3186813186813187,8,91,91,91,1,2,72,0.48914396251789016,1,0.3650793650793651,80,0,0,0.7247619047619047,35.714285714285715,1,5,4,"0,2,6,10,13,16,20",24-1123397,,24-1123397,0 2 6 10 13 16 20,24-1123397,4 4 4 4 3 3 2,15
24,Maqam Ushaq Masri D,Arabic,0 4 6 10 14 16 20,7,2,0,11,0.8163265306122448,40.81632653061224,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691467,4.523809523809523,1,5,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,12,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,2,6,10,12,16,20",24-1119301,0 1 3 5 6 8 10,12-1387,0 2 6 10 12 16 20,24-1119301,4 4 4 4 4 2 2,3
24,Maqam Hisar 1,Arabic,0 4 6 12 14 16 22,7,3,0,11,1.6326530612244898,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230397,4.952380952380952,2,7,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,4,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,2,4,10,12,16,18",24-332821,0 1 2 5 6 8 9,12-871,0 2 4 10 12 16 18,24-332821,6 6 4 2 2 2 2,15
24,Maqam Hisar 2,Arabic,0 3 6 12 14 16 22,7,3,0,11,1.4693877551020407,73.46938775510203,0.0017715419501133783,0.8775510204081632,0.8703703703703703,0.7821213798609207,5.357142857142857,2,5,21,100,"100,150,300",0.03431372549019607,102,123,1.2058823529411764,10,102,102,108,4,"4,5,9,12",86,0.5211293446646785,0.85,0.19047619047619047,102,10,11,0.6223214285714286,92.85714285714286,3,3,4,"0,2,4,10,12,15,18",24-300053,,24-300053,0 2 4 10 12 15 18,24-300053,6 6 3 3 2 2 2,30
24,Maqam Shahnaz,Arabic,0 2 8 10 14 16 22,7,3,0,11,1.6326530612244898,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,4.952380952380952,2,7,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,4,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,2,4,10,12,16,18",24-332821,0 1 2 5 6 8 9,12-871,0 2 4 10 12 16 18,24-332821,6 6 4 2 2 2 2,15
24,Maqam Nishaburk A,Arabic,0 4 7 10 14 17 20,7,2,0,11,0.4897959183673469,24.489795918367346,0.00021258503401360476,0.9591836734693877,0.9583333333333334,0.8636548296449087,4.523809523809523,0,4,21,150,"150,200",0.07429718875502007,83,120,1.4457831325301205,7,83,83,83,1,8,57,0.4903052244672909,1,0.4285714285714286,72,0,0,0.7857142857142858,28.571428571428573,0,5,2,"0,3,6,10,13,16,20",24-1123401,,24-1123401,0 3 6 10 13 16 20,24-1123401,4 4 4 3 3 3 3,5
24,Maqam Nishaburk D,Arabic,0 4 7 10 14 16 20,7,3,0,11,0.6530612244897959,32.6530612244898,0.0004960317460317454,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809524,1,5,21,100,"100,150,200",0.034999999999999996,100,121,1.21,10,100,100,100,4,"2,9,11,12",85,0.49007564054033853,0.9928571428571429,0.2857142857142857,90,0,1,0.6626406926406927,50,1,4,3,"0,3,6,10,12,16,20",24-1119305,,24-1119305,0 3 6 10 12 16 20,24-1119305,4 4 4 4 3 3 2,15
24,Maqam Lami,Arabic,0 2 6 10 12 16 20,7,2,0,11,0.8163265306122448,40.81632653061224,0.0005668934240362812,0.9319727891156463,0.9166666666666666,0.8483160623691466,4.523809523809523,1,5,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,12,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,2,6,10,12,16,20",24-1119301,0 1 3 5 6 8 10,12-1387,0 2 6 10 12 16 20,24-1119301,4 4 4 4 4 2 2,3
24,Maqam Sikah A,Arabic,0 3 7 11 14 17 21,7,2,0,11,0.4897959183673469,24.489795918367346,0.00021258503401360527,0.9591836734693877,0.9583333333333334,0.8636548296449087,4.523809523809524,0,4,21,150,"150,200",0.07429718875502007,83,120,1.4457831325301205,7,83,83,83,1,8,57,0.4903052244672909,1,0.4285714285714286,72,0,0,0.7857142857142858,28.571428571428573,0,5,2,"0,3,6,10,13,16,20",24-1123401,,24-1123401,0 3 6 10 13 16 20,24-1123401,4 4 4 3 3 3 3,5
24,Maqam Sikah D,Arabic,0 3 7 11 13 17 21,7,3,0,11,0.6530612244897959,32.6530612244898,0.00035430839002267584,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809523,1,5,21,100,"100,150,200",0.05311355311355311,91,120,1.3186813186813187,8,91,91,91,1,2,72,0.48914396251789016,1,0.3650793650793651,80,0,0,0.7247619047619047,35.714285714285715,1,5,4,"0,2,6,10,13,16,20",24-1123397,,24-1123397,0 2 6 10 13 16 20,24-1123397,4 4 4 4 3 3 2,15
24,Maqam Huzam,Arabic,0 3 7 9 15 17 21,7,4,0,11,1.0612244897959184,53.06122448979592,0.0009212018140589571,0.9115646258503401,0.8958333333333334,0.8190534129339742,4.523809523809524,1,6,21,100,"100,150,200,300",0.033653846153846145,104,125,1.2019230769230769,9,104,104,107,0,,91,0.49635614292138275,0.9285714285714286,0.2063492063492064,100,0,10,0.6394805194805195,64.28571428571429,2,3,2,"0,2,6,9,12,16,18",24-332357,,24-332357,0 2 6 9 12 16 18,24-332357,6 4 4 3 3 2 2,90
24,Maqam Musta'ar A,Arabic,0 5 7 11 13 17 21,7,4,0,11,0.9387755102040816,46.93877551020408,0.0007794784580498863,0.9217687074829932,0.9166666666666666,0.8389230240919174,4.523809523809524,1,6,21,100,"100,150,200,250",0.026729559748427684,106,123,1.1603773584905661,10,106,106,107,3,"3,5,12",93,0.4910253353548318,0.9642857142857143,0.2063492063492064,100,0,5,0.6314123376623376,64.28571428571429,2,3,2,"0,2,6,8,12,16,19",24-594245,,24-594245,0 2 6 8 12 16 19,24-594245,5 4 4 4 3 2 2,60
24,Maqam Musta'ar D,Arabic,0 3 7 11 13 17 21,7,3,0,11,0.6530612244897959,32.6530612244898,0.00035430839002267584,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809523,1,5,21,100,"100,150,200",0.05311355311355311,91,120,1.3186813186813187,8,91,91,91,1,2,72,0.48914396251789016,1,0.3650793650793651,80,0,0,0.7247619047619047,35.714285714285715,1,5,4,"0,2,6,10,13,16,20",24-1123397,,24-1123397,0 2 6 10 13 16 20,24-1123397,4 4 4 4 3 3 2,15
24,Maqam Mayyah,Arabic,0 3 7 11 13 17 21,7,3,0,11,0.6530612244897959,32.6530612244898,0.00035430839002267584,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809523,1,5,21,100,"100,150,200",0.05311355311355311,91,120,1.3186813186813187,8,91,91,91,1,2,72,0.48914396251789016,1,0.3650793650793651,80,0,0,0.7247619047619047,35.714285714285715,1,5,4,"0,2,6,10,13,16,20",24-1123397,,24-1123397,0 2 6 10 13 16 20,24-1123397,4 4 4 4 3 3 2,15
24,Maqam Jaharkah,Arabic,0 4 8 10 14 18 21,7,3,0,11,0.6530612244897959,32.6530612244898,0.0003543083900226758,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809524,1,5,21,100,"100,150,200",0.05311355311355311,91,120,1.3186813186813187,8,91,91,91,1,2,72,0.4891439625178902,1,0.3650793650793651,80,0,0,0.7247619047619047,35.714285714285715,1,5,4,"0,2,6,10,13,16,20",24-1123397,,24-1123397,0 2 6 10 13 16 20,24-1123397,4 4 4 4 3 3 2,15
24,Maqam Sikah Baladi A,Arabic,0 2 8 10 14 16 22,7,3,0,11,1.6326530612244898,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,4.952380952380952,2,7,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,4,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,2,4,10,12,16,18",24-332821,0 1 2 5 6 8 9,12-871,0 2 4 10 12 16 18,24-332821,6 6 4 2 2 2 2,15
24,Maqam Sikah Baladi D,Arabic,0 3 7 10 14 17 21,7,2,0,11,0.4897959183673469,24.489795918367346,0.0001417233560090704,0.9591836734693877,0.9583333333333334,0.8636548296449087,4.523809523809524,0,6,21,150,"150,200",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,6,31,0.48824029971171257,1,0.5555555555555556,56,0,0,1,21.428571428571427,0,5,0,"0,3,6,10,13,17,20",24-1188937,,24-1188937,0 3 6 10 13 17 20,24-1188937,4 4 4 3 3 3 3,5
24,Maqam Awj A,Arabic,0 3 7 10 13 17 21,7,2,0,11,0.4897959183673469,24.489795918367346,0.00021258503401360581,0.9591836734693877,0.9583333333333334,0.8636548296449086,4.523809523809523,0,4,21,150,"150,200",0.07429718875502007,83,120,1.4457831325301205,7,83,83,83,1,8,57,0.4903052244672909,1,0.4285714285714286,72,0,0,0.7857142857142858,28.571428571428573,0,5,2,"0,3,6,10,13,16,20",24-1123401,,24-1123401,0 3 6 10 13 16 20,24-1123401,4 4 4 3 3 3 3,5
24,Maqam Awj D,Arabic,0 3 7 9 13 17 21,7,3,0,11,0.6530612244897959,32.6530612244898,0.0004960317460317465,0.9455782312925171,0.9444444444444444,0.8559854460070278,4.523809523809524,1,5,21,100,"100,150,200",0.034999999999999996,100,121,1.21,10,100,100,100,4,"2,9,11,12",85,0.4900756405403386,0.9928571428571429,0.2857142857142857,90,0,1,0.6626406926406927,50,1,4,3,"0,3,6,10,12,16,20",24-1119305,,24-1119305,0 3 6 10 12 16 20,24-1119305,4 4 4 4 3 3 2,15
53,Mawam Yakah Bayati A,Arabic,0 9 16 22 31 37 44,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0003342027448216728,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714288,0,7,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.025641025641025623,104,120,1.1538461538461537,10,104,104,104,2,"18,21",91,0.4916771722645102,1,0.23809523809523814,96,0,0,0.6487069666576308,38.81401617250674,0,4,0,"0,7,13,22,28,35,44",53-17626818420865,,53-17626818420865,,53-17626818420865,9 9 9 7 7 6 6,30
53,Maqam Yakah Nahawand A,Arabic,0 9 13 22 31 35 49,7,3,0,25.5,3.0612244897959187,69.31074316519062,0.001453055412268147,0.8844820947246823,0.8742138364779874,0.7946832915587952,10.79761904761905,1,6,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.046099290780141855,94,120,1.2765957446808511,8,94,94,94,2,"14,17",74,0.49611051719650373,0.8714285714285714,0.3492063492063492,82,18,0,0.7104978354978355,80.8625336927224,3,4,1,"0,4,13,17,26,35,39",53-584182800401,,53-584182800401,,53-584182800401,14 9 9 9 4 4 4,20
53,Maqam Farahfaza A,Arabic,0 9 13 22 31 35 44,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340724,0.9229880631497882,0.9056603773584906,0.8422373250266494,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Shat Arban 1 A,Arabic,0 5 18 22 31 38 44,7,6,0,25.5,2.3673469387755097,53.6003080477474,0.0009008943556062502,0.9106661532537543,0.9077568134171907,0.8207560129472964,10.303571428571429,1,7,21,90.56603773584906,"90.56603773584906,113.20754716981133,135.8490566037736,158.49056603773587,203.77358490566039,294.33962264150944",0.013513513513513523,111,120,1.0810810810810811,14,111,111,113,10,"4,5,6,7,14,15,16,17,18,26",103,0.4952319394650066,0.95,0.09523809523809523,114,1,6,0.5968067226890756,67.9245283018868,1,3,1,"0,4,13,20,26,35,40",53-1133939531793,,53-1133939531793,,53-1133939531793,13 9 9 7 6 5 4,360
53,Maqam Shat Arban 1 D,Arabic,0 5 18 22 31 35 44,7,4,0,25.5,2.775510204081633,62.84174046977283,0.0012060359921825606,0.8952637658837119,0.8773584905660378,0.8114786775205834,10.484126984126984,1,6,21,90.56603773584906,"90.56603773584906,113.20754716981133,203.77358490566039,294.33962264150944",0.02941176470588236,102,120,1.1764705882352942,10,102,102,108,5,"5,14,17,23,26",87,0.4944293091916105,0.8928571428571429,0.17460317460317465,104,5,10,0.6223214285714286,77.6280323450135,2,3,1,"0,4,13,17,26,35,40",53-1133938614289,,53-1133938614289,,53-1133938614289,13 9 9 9 5 4 4,60
53,Maqam Husayni Ushayran A,Arabic,0 6 13 22 28 35 44,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0002906110824536291,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.4914027640924484,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,6,13,22,28,35,44",53-17626818420801,,53-17626818420801,,53-17626818420801,9 9 9 7 7 6 6,30
53,Maqam Husayni Ushayran D,Arabic,0 6 13 22 26 40 44,7,5,0,25.5,2.6530612244897958,60.06931074316519,0.0011915054380598822,0.8998844820947247,0.8943396226415095,0.8039606269855082,10.617063492063492,1,7,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039,316.98113207547175",0.015151515151515138,110,120,1.0909090909090908,13,110,110,110,7,"6,7,14,15,16,19,20",101,0.4973908458094413,0.9285714285714286,0.15873015873015872,106,10,0,0.6117882117882119,74.39353099730458,2,3,0,"0,4,13,19,26,35,39",53-584183193617,,53-584183193617,,53-584183193617,14 9 9 7 6 4 4,180
53,Maqam Bayati Ushayran A,Arabic,0 6 13 22 28 35 44,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0002906110824536291,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.4914027640924484,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,6,13,22,28,35,44",53-17626818420801,,53-17626818420801,,53-17626818420801,9 9 9 7 7 6 6,30
53,Maqam Bayati Ushayran D,Arabic,0 6 13 22 31 35 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.00046497773192580636,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,5,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48889652613494,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,28,35,44",53-17626818420753,,53-17626818420753,,53-17626818420753,9 9 9 9 7 6 4,30
53,Maqam Shawq Tarab A,Arabic,0 4 13 22 28 35 39,7,5,0,25.5,2.6530612244897958,60.06931074316519,0.0013368109792866955,0.8998844820947247,0.8943396226415095,0.8039606269855082,11.029761904761903,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039,316.98113207547175",0.013513513513513523,111,120,1.0810810810810811,14,111,111,111,9,"6,7,11,14,15,17,24,25,26",103,0.5021586073076334,0.9071428571428571,0.1428571428571429,108,13,0,0.6051948051948053,87.33153638814018,2,3,1,"0,4,13,22,28,35,39",53-584388190225,,53-584388190225,,53-584388190225,14 9 9 7 6 4 4,180
53,Maqam Shawq Tarab D,Arabic,0 9 18 27 31 40 49,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340741,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Suzdal,Arabic,0 4 18 22 31 35 49,7,3,0,25.5,4.081632653061225,92.41432422025414,0.0021795831184022204,0.8459761262995764,0.8742138364779874,0.747129258090941,11.932539682539682,2,7,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.04385964912280701,95,120,1.263157894736842,9,95,95,95,3,"8,9,17",77,0.514955930905199,0.8142857142857143,0.33333333333333337,84,26,0,0.6926190476190477,97.03504043126686,4,4,2,"0,4,8,22,26,35,39",53-584186855697,,53-584186855697,,53-584186855697,14 14 9 4 4 4 4,15
53,Maqam Ajam Ushayran,Arabic,0 9 18 22 31 40 49,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340742,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698413,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Shawq Afza,Arabic,0 9 18 24 31 35 49,7,5,0,25.5,2.6530612244897958,60.06931074316519,0.0013368109792866946,0.8998844820947247,0.8943396226415095,0.8039606269855082,11.029761904761903,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039,316.98113207547175",0.013513513513513523,111,120,1.0810810810810811,14,111,111,111,9,"6,7,11,14,15,17,24,25,26",103,0.5021586073076334,0.9071428571428571,0.1428571428571429,108,13,0,0.6051948051948053,87.33153638814018,2,3,1,"0,4,13,22,28,35,39",53-584388190225,,53-584388190225,,53-584388190225,14 9 9 7 6 4 4,180
53,Maqam Iraq A,Arabic,0 6 15 21 28 37 46,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0003342027448216739,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714283,0,7,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.025641025641025623,104,120,1.1538461538461537,10,104,104,104,2,"18,21",91,0.4916771722645103,1,0.23809523809523814,96,0,0,0.6487069666576308,38.81401617250674,0,4,0,"0,7,13,22,28,35,44",53-17626818420865,,53-17626818420865,,53-17626818420865,9 9 9 7 7 6 6,30
53,Maqam Awj Ara,Arabic,0 6 20 22 33 37 51,7,5,0,25.5,4.653061224489796,105.35232961108973,0.0026154997420826656,0.8244127839815172,0.8460377358490566,0.7219202510392246,12.704365079365079,1,7,21,45.28301886792453,"45.28301886792453,90.56603773584906,135.8490566037736,249.05660377358492,316.98113207547175",0.010324483775811225,113,120,1.0619469026548674,15,113,113,114,11,"4,6,8,11,13,15,17,18,20,24,26",106,0.4724075534278222,0.8571428571428572,0.09523809523809523,114,18,2,0.5918067226890756,116.44204851752022,1,3,2,"0,2,13,17,31,33,39",53-560493371397,,53-560493371397,,53-560493371397,14 14 11 6 4 2 2,180
53,Maqam Farahnak A,Arabic,0 6 15 24 31 37 46,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.00029061108245362956,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.4913119602759229,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,7,13,22,29,35,44",53-17627086856321,,53-17627086856321,,53-17627086856321,9 9 9 7 7 6 6,30
53,Maqam Rast A,Arabic,0 9 16 22 31 40 47,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0002906110824536303,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.491311960275923,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,7,13,22,29,35,44",53-17627086856321,,53-17627086856321,,53-17627086856321,9 9 9 7 7 6 6,30
53,Maqam Rast D,Arabic,0 9 16 22 31 40 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258073,0.9383904505198306,0.9433962264150944,0.8515146604533624,10.27777777777778,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Suznak A,Arabic,0 9 16 22 31 36 49,7,6,0,25.5,2.3673469387755097,53.6003080477474,0.0009008943556062511,0.9106661532537543,0.9077568134171907,0.8207560129472964,10.303571428571429,1,7,21,90.56603773584906,"90.56603773584906,113.20754716981133,135.8490566037736,158.49056603773587,203.77358490566039,294.33962264150944",0.013513513513513523,111,120,1.0810810810810811,14,111,111,113,10,"4,5,6,7,14,15,16,17,18,26",103,0.49523193946500654,0.95,0.09523809523809523,114,1,6,0.5968067226890756,67.9245283018868,1,3,1,"0,4,13,20,26,35,40",53-1133939531793,,53-1133939531793,,53-1133939531793,13 9 9 7 6 5 4,360
53,Maqam Suznak D,Arabic,0 9 13 22 31 37 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.00046497773192580614,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,5,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48889652613494,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,28,35,44",53-17626818420753,,53-17626818420753,,53-17626818420753,9 9 9 9 7 6 4,30
53,Maqam Nahawand A,Arabic,0 9 13 22 31 35 44,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340724,0.9229880631497882,0.9056603773584906,0.8422373250266494,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Nahawand D,Arabic,0 9 13 22 31 35 49,7,3,0,25.5,3.0612244897959187,69.31074316519062,0.001453055412268147,0.8844820947246823,0.8742138364779874,0.7946832915587952,10.79761904761905,1,6,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.046099290780141855,94,120,1.2765957446808511,8,94,94,94,2,"14,17",74,0.49611051719650373,0.8714285714285714,0.3492063492063492,82,18,0,0.7104978354978355,80.8625336927224,3,4,1,"0,4,13,17,26,35,39",53-584182800401,,53-584182800401,,53-584182800401,14 9 9 9 4 4 4,20
