"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"ow9xfwpuxc","isoTrapezoid","1","1","2",FALSE,4038.20000000001,TRUE,5,-15,25,15,-25,-5,0.875,0.925,1.125,1.025,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","3","1","1",TRUE,4742.30000000002,TRUE,5,-25,-5,15,25,-15,0.925,1.025,1.125,0.975,0.875,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","3","4","0",FALSE,2333.10000000001,FALSE,25,-25,-15,5,15,-5,0.925,0.975,1.075,1.125,1.025,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","0","1","1",TRUE,5317.70000000001,TRUE,25,-25,-15,15,5,-5,0.875,1.125,0.975,1.025,1.075,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","2","3","1",FALSE,3893.79999999999,TRUE,-15,25,15,-5,-25,5,1.025,1.075,0.875,0.975,1.125,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","3","1","1",TRUE,3862.40000000002,FALSE,-5,15,5,25,-15,-25,1.025,1.075,0.975,1.125,0.875,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","trapezoid","2","5","5",TRUE,4918.20000000001,TRUE,-5,15,25,-15,5,-25,0.875,0.925,1.025,1.125,1.075,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","2","5","5",TRUE,4884.79999999999,FALSE,-25,15,25,5,-15,-5,1.075,0.875,0.925,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","trapezoid","0","3","3",TRUE,7518.19999999995,TRUE,15,-25,-5,25,5,-15,1.075,0.925,0.875,1.025,0.975,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","3","0","0",TRUE,8046,TRUE,5,15,-5,-15,-25,25,0.925,1.025,1.075,0.875,1.125,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","isoTrapezoid","2","5","5",TRUE,3958.39999999997,FALSE,-5,5,-15,-25,25,15,0.975,1.075,0.875,1.025,1.125,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","1","0","0",TRUE,7990.09999999998,TRUE,-15,-25,-5,25,15,5,1.025,1.125,0.925,0.875,1.075,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","2","3","0",FALSE,3654.69999999995,TRUE,25,-25,-5,5,-15,15,0.975,1.075,1.125,0.925,1.025,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","0","5","5",TRUE,6494.79999999999,TRUE,-25,5,-5,-15,25,15,0.925,1.075,1.025,0.975,0.875,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","2","3","3",TRUE,5590.20000000001,FALSE,-5,25,15,-15,-25,5,0.925,1.125,0.975,1.025,0.875,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","1","4","0",FALSE,9222.59999999998,FALSE,-15,5,25,15,-5,-25,0.975,1.075,1.025,0.925,1.125,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","0","4","4",TRUE,8789.80000000005,TRUE,5,-5,15,-15,-25,25,0.925,1.075,0.875,1.125,0.975,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","2","5","5",TRUE,4358.29999999999,FALSE,-5,-15,5,15,25,-25,1.025,0.875,1.125,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","0","5","5",TRUE,9118.29999999999,TRUE,-5,-25,-15,25,15,5,0.925,0.975,1.075,1.125,0.875,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","2","4","4",TRUE,7254,FALSE,5,25,15,-15,-25,-5,1.025,1.125,0.975,0.925,1.075,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","3","0","2",FALSE,8206,TRUE,-5,-15,-25,25,5,15,0.975,0.875,1.125,1.025,0.925,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","1","5","5",TRUE,5702.29999999999,FALSE,-15,5,15,-25,25,-5,0.975,0.925,0.875,1.025,1.125,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","3","5","4",FALSE,12781.6,FALSE,5,-15,-5,25,15,-25,1.075,0.975,0.875,0.925,1.025,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","trapezoid","1","5","5",TRUE,3982.29999999999,FALSE,5,-5,25,-15,15,-25,0.975,0.925,0.875,1.025,1.075,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","3","0","0",TRUE,6262.09999999998,FALSE,15,25,5,-15,-25,-5,0.975,1.125,1.075,1.025,0.925,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","2","1","1",TRUE,4309.90000000002,FALSE,-15,25,-5,5,-25,15,0.925,1.025,0.975,1.125,1.075,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","isoTrapezoid","0","4","4",TRUE,3694.09999999998,FALSE,25,15,-5,5,-15,-25,1.125,0.975,0.875,1.075,0.925,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","1","2","2",TRUE,2086.39999999997,TRUE,-15,-25,25,5,15,-5,0.975,1.125,1.075,1.025,0.925,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","0","5","5",TRUE,8918,FALSE,5,-15,15,-5,25,-25,1.125,1.025,1.075,0.875,0.925,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","1","2","2",TRUE,4861.59999999998,FALSE,15,5,-15,25,-5,-25,1.125,1.075,0.925,0.875,1.025,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","2","2","2",TRUE,2749.29999999999,TRUE,15,-15,-25,5,25,-5,0.925,0.975,1.125,1.075,0.875,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","isoTrapezoid","0","5","5",TRUE,4055.60000000003,TRUE,-25,15,-15,25,5,-5,0.875,1.125,0.925,1.075,0.975,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","3","1","2",FALSE,5334.70000000001,TRUE,5,15,25,-5,-25,-15,1.125,1.075,0.875,0.975,0.925,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","0","5","5",TRUE,2046.5,TRUE,-15,15,5,-5,25,-25,0.875,1.125,1.025,0.925,1.075,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","1","5","5",TRUE,2806.79999999999,TRUE,25,-5,15,-15,5,-25,0.925,0.875,1.075,1.025,1.125,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","losange","2","0","0",TRUE,2334.29999999999,TRUE,25,5,15,-5,-25,-15,1.075,0.925,0.875,1.025,1.125,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","isoTrapezoid","3","0","0",TRUE,4030.19999999995,FALSE,-25,25,-5,5,15,-15,0.975,1.075,1.125,0.875,1.025,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","isoTrapezoid","1","3","3",TRUE,6246.39999999997,FALSE,25,-5,5,15,-25,-15,0.875,1.125,1.025,0.975,1.075,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","1","2","2",TRUE,5982.60000000003,TRUE,-25,5,-5,25,15,-15,0.975,1.075,0.875,0.925,1.025,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","3","1","0",FALSE,9533.10000000003,TRUE,25,-15,15,-5,-25,5,1.025,0.875,0.925,1.125,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","2","0","0",TRUE,3093.40000000002,TRUE,25,15,-15,5,-5,-25,1.125,1.075,0.875,0.975,1.025,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","3","1","1",TRUE,2094.29999999999,TRUE,15,5,-15,-25,25,-5,0.975,0.925,0.875,1.075,1.025,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","0","1","1",TRUE,4598.20000000001,FALSE,-5,-25,5,-15,15,25,0.875,0.925,1.125,1.025,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","2","2","2",TRUE,2958.90000000002,FALSE,5,25,-25,-5,15,-15,1.025,0.975,0.925,0.875,1.075,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","0","2","2",TRUE,1469.5,FALSE,-25,5,15,25,-5,-15,0.925,1.125,0.975,0.875,1.075,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","0","5","5",TRUE,1310.30000000005,TRUE,15,5,-15,25,-5,-25,0.975,0.875,0.925,1.125,1.025,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","1","2","2",TRUE,1110.5,TRUE,-15,15,-25,-5,5,25,1.025,0.875,1.125,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","losange","2","5","5",TRUE,3582.39999999991,FALSE,-5,-25,15,-15,25,5,1.075,0.975,1.125,0.875,0.925,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","3","2","2",TRUE,1685.30000000005,FALSE,-25,25,-5,5,15,-15,1.125,1.025,0.875,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","0","2","1",FALSE,7430,FALSE,5,-15,-5,25,-25,15,0.975,1.125,1.075,0.925,0.875,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","trapezoid","2","3","3",TRUE,6334.40000000002,FALSE,25,5,15,-25,-15,-5,0.875,0.925,1.125,1.025,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","3","0","0",TRUE,6254,FALSE,-5,-25,-15,15,5,25,1.075,0.875,1.025,0.975,1.125,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","0","0","0",TRUE,5862.29999999993,TRUE,25,-25,-5,5,-15,15,0.975,1.075,1.025,0.925,1.125,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","losange","0","1","3",FALSE,2485.19999999995,FALSE,-25,15,-5,25,5,-15,1.025,1.125,0.925,1.075,0.975,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","2","4","4",TRUE,4371.69999999995,FALSE,15,-25,25,-15,5,-5,1.025,1.125,0.875,0.925,1.075,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","0","0","3",FALSE,2734.19999999995,TRUE,-5,-15,-25,15,5,25,0.925,0.975,1.025,1.125,1.075,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","losange","1","4","4",TRUE,5526,FALSE,-5,15,5,25,-25,-15,0.975,1.125,1.075,0.875,0.925,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","isoTrapezoid","3","0","0",TRUE,2519.19999999995,TRUE,15,5,-25,25,-5,-15,0.875,0.925,1.075,1.125,1.025,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","trapezoid","0","2","4",FALSE,7373.80000000005,FALSE,15,-25,5,25,-15,-5,0.875,0.975,1.075,1.025,1.125,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","2","3","3",TRUE,8366.59999999998,TRUE,15,25,-15,-5,-25,5,0.875,1.125,1.075,0.975,1.025,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","2","2","2",TRUE,1413.69999999995,TRUE,5,-15,15,25,-25,-5,0.925,1.075,0.975,1.025,1.125,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","0","4","4",TRUE,3438,FALSE,25,-25,-15,-5,5,15,0.975,1.125,0.875,0.925,1.025,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","0","5","5",TRUE,1741.69999999995,FALSE,15,5,-15,-25,25,-5,1.125,0.975,1.075,0.925,0.875,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","3","3","3",TRUE,4702.20000000007,FALSE,25,15,-25,5,-5,-15,0.925,0.975,0.875,1.075,1.125,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","trapezoid","3","4","4",TRUE,6846.29999999993,TRUE,-25,-5,25,15,-15,5,0.875,1.025,0.925,1.125,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","square","1","1","1",TRUE,2614,FALSE,-25,5,-5,25,15,-15,0.925,1.125,1.075,0.975,1.025,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","losange","0","1","1",TRUE,7334.40000000002,TRUE,15,-15,-5,5,25,-25,0.875,1.125,0.925,0.975,1.075,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","2","4","4",TRUE,4133.09999999998,TRUE,-5,15,25,5,-25,-15,1.075,0.875,0.925,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","losange","3","5","5",TRUE,2078.5,TRUE,-15,5,15,-5,-25,25,1.025,1.075,0.925,0.975,0.875,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","1","4","4",TRUE,3654.20000000007,FALSE,5,-25,15,25,-5,-15,0.975,0.875,1.125,1.025,1.075,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rustedHinge","3","1","1",TRUE,2605.09999999998,TRUE,5,-5,-15,25,15,-25,0.925,1.125,0.875,1.025,1.075,0.975,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","random","1","5","1",FALSE,6982.5,FALSE,-5,-15,-25,5,15,25,1.125,1.075,0.925,1.025,0.975,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rightKite","3","5","4",FALSE,3853.5,FALSE,-15,-25,-5,25,15,5,0.925,1.025,0.975,1.075,1.125,0.875,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","rectangle","1","0","0",TRUE,1702.59999999998,FALSE,5,25,-5,-15,-25,15,1.125,1.025,0.875,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","2","5","3",FALSE,5366.19999999995,FALSE,15,-5,-25,25,5,-15,0.925,0.875,1.125,0.975,1.075,1.025,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","parallelogram","0","0","3",FALSE,12398.5,FALSE,15,-15,-5,-25,5,25,1.075,0.925,0.975,0.875,1.025,1.125,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","3","1","0",FALSE,6454.09999999998,TRUE,25,-25,5,-15,15,-5,0.875,1.025,1.075,1.125,0.975,0.925,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","hinge","1","4","4",TRUE,13597.2,FALSE,-25,15,-5,-15,5,25,0.925,0.975,1.025,0.875,1.125,1.075,FALSE,"french_adults_2",NA,NA
"ow9xfwpuxc","kite","1","5","5",TRUE,10685.9,TRUE,-5,-15,25,15,-25,5,1.025,1.075,0.925,0.875,0.975,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","3","4","4",TRUE,1762.00499999686,FALSE,5,-15,15,25,-5,-25,1.075,0.975,0.875,1.025,1.125,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","2","4","4",TRUE,2446.43000001088,TRUE,-15,-5,-25,15,25,5,1.075,0.925,1.025,0.975,1.125,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","0","2","4",FALSE,5207.87499999278,FALSE,15,25,-5,-25,5,-15,1.075,0.925,0.975,1.025,1.125,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","isoTrapezoid","2","5","5",TRUE,2409.48000000208,TRUE,25,-25,-5,15,5,-15,1.125,0.975,1.025,0.875,0.925,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","random","1","3","0",FALSE,4461.20499999961,FALSE,-15,15,-25,25,-5,5,1.125,0.975,1.075,0.875,0.925,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rustedHinge","0","1","1",TRUE,5057.46000001091,TRUE,25,5,15,-25,-15,-5,0.925,1.125,0.975,1.025,1.075,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","parallelogram","0","5","5",TRUE,2807.8449999739,TRUE,15,-25,-15,-5,25,5,0.975,1.125,0.875,1.075,0.925,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","parallelogram","1","0","0",TRUE,3465.51999999792,FALSE,-15,-5,25,-25,5,15,0.875,1.075,0.975,0.925,1.125,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rustedHinge","2","0","5",FALSE,6301.11999998917,FALSE,15,5,-15,-25,25,-5,0.875,1.125,1.025,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","random","2","5","4",FALSE,6297.31500000344,FALSE,-25,5,-15,15,25,-5,0.975,1.075,0.925,0.875,1.025,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","0","2","1",FALSE,2390.20500000333,TRUE,15,25,-5,5,-25,-15,0.875,0.925,1.125,1.075,1.025,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","parallelogram","2","4","4",TRUE,4448.08000000194,FALSE,15,-15,-25,-5,25,5,0.875,0.925,0.975,1.025,1.075,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rustedHinge","1","1","1",TRUE,7049.34999998659,FALSE,15,25,-15,5,-5,-25,0.975,0.875,1.125,1.075,1.025,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","0","5","3",FALSE,5615.86000001989,TRUE,-25,-5,5,25,-15,15,0.925,1.075,0.975,1.125,0.875,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","2","2","2",TRUE,2354.78000002331,TRUE,-15,15,5,-25,25,-5,0.875,0.975,1.125,1.075,0.925,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rightKite","0","2","1",FALSE,6935.25000000955,TRUE,-15,15,25,5,-5,-25,1.075,1.125,0.975,0.925,0.875,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","square","0","4","4",TRUE,2007.92500001262,TRUE,15,5,-15,-5,-25,25,0.975,1.075,1.125,1.025,0.875,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","random","2","1","1",TRUE,7771.81499998551,TRUE,15,-25,-15,5,25,-5,1.075,0.925,0.975,1.025,1.125,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","1","1","1",TRUE,5146.65999999852,FALSE,-5,25,5,-15,-25,15,1.025,0.925,0.875,0.975,1.075,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rightKite","1","3","3",TRUE,5183.9199999813,TRUE,25,-5,15,-25,-15,5,1.125,1.025,0.975,1.075,0.875,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rightKite","3","1","1",TRUE,3606.5950000193,FALSE,25,-25,15,-15,5,-5,1.025,1.125,1.075,0.975,0.925,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","kite","2","2","2",TRUE,6232.15499997605,FALSE,15,5,-25,-15,-5,25,0.925,1.125,1.025,0.875,1.075,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","square","1","1","1",TRUE,1966.06500001508,FALSE,-15,15,-5,5,25,-25,1.075,1.025,0.875,0.925,0.975,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rustedHinge","2","1","1",TRUE,4614.86999999033,TRUE,-5,-25,-15,25,5,15,1.075,0.875,0.925,1.125,0.975,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","isoTrapezoid","3","3","3",TRUE,4394.53499999945,TRUE,25,5,-5,15,-15,-25,1.025,0.875,1.075,1.125,0.925,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","kite","1","4","4",TRUE,3767.69000000786,TRUE,-5,15,25,5,-15,-25,1.075,0.875,1.125,0.925,1.025,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rustedHinge","1","3","1",FALSE,6447.47500002268,TRUE,-25,25,-5,15,-15,5,0.975,0.925,0.875,1.025,1.075,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","1","5","0",FALSE,7569.57500000135,TRUE,25,5,-15,-25,15,-5,0.875,1.025,0.925,1.075,0.975,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rightKite","2","5","5",TRUE,5008.4499999939,TRUE,-15,-25,5,-5,15,25,1.025,1.125,0.975,0.925,0.875,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","3","2","4",FALSE,6357.90500001167,TRUE,25,-15,5,15,-25,-5,0.975,1.075,1.025,1.125,0.925,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","kite","0","3","3",TRUE,5885.10500002303,FALSE,5,-5,25,-25,-15,15,1.025,0.925,1.075,1.125,0.875,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","2","2","2",TRUE,4822.33500000439,TRUE,-5,5,-15,25,-25,15,1.075,0.975,1.025,0.875,1.125,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rustedHinge","3","4","5",FALSE,4915.53500000737,FALSE,15,25,-15,-5,5,-25,0.925,1.125,1.075,0.875,0.975,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","3","0","0",TRUE,4267.16499999748,TRUE,5,-5,25,15,-15,-25,1.025,1.075,0.875,0.975,0.925,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","2","0","0",TRUE,3763.59499999671,FALSE,-15,-5,15,25,-25,5,1.025,0.875,0.925,1.125,1.075,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","3","1","1",TRUE,2919.15999999037,TRUE,25,-15,-25,5,-5,15,0.975,0.875,1.125,1.075,0.925,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","0","1","1",TRUE,2754.76999999955,FALSE,25,-25,5,-15,-5,15,1.025,1.125,1.075,0.925,0.975,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","2","5","5",TRUE,3312.78499998734,FALSE,5,15,-15,25,-25,-5,0.975,0.925,1.125,1.075,1.025,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","hinge","3","4","4",TRUE,4705.68499999354,FALSE,-15,-5,25,15,-25,5,1.025,0.925,1.125,0.875,1.075,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rightKite","1","0","0",TRUE,5592.46499999426,FALSE,-5,5,-25,15,-15,25,0.975,0.875,1.025,0.925,1.125,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","trapezoid","0","3","1",FALSE,4490.55499999668,TRUE,5,-25,-5,15,25,-15,1.025,0.875,1.075,0.925,0.975,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","isoTrapezoid","3","4","3",FALSE,4744.68499998329,FALSE,-5,15,25,5,-15,-25,1.125,1.025,1.075,0.875,0.975,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","parallelogram","3","4","4",TRUE,3201.30499999505,TRUE,-5,-25,5,25,15,-15,0.875,0.925,1.025,1.125,0.975,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","square","1","4","4",TRUE,1616.64500000188,TRUE,-5,-15,25,-25,5,15,0.875,1.025,0.925,0.975,1.075,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","kite","3","1","1",TRUE,4132.36499999766,TRUE,15,-5,25,-25,5,-15,0.925,1.075,0.875,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","1","3","3",TRUE,3900.82999999868,FALSE,25,-15,-5,15,5,-25,1.025,1.125,0.925,0.975,1.075,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","random","3","5","2",FALSE,4973.27999997651,TRUE,-15,5,-25,25,15,-5,0.925,1.075,0.975,0.875,1.125,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","2","1","1",TRUE,2011.44999999087,FALSE,5,-15,-5,25,15,-25,0.975,0.875,1.125,1.075,0.925,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","1","0","0",TRUE,2750.77500002226,TRUE,15,-15,25,5,-25,-5,1.025,1.075,0.875,0.925,0.975,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","isoTrapezoid","0","2","2",TRUE,3493.64499998046,FALSE,-15,-25,-5,15,25,5,1.025,0.875,0.925,0.975,1.125,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","kite","3","1","1",TRUE,4151.20500000194,FALSE,-25,5,15,-15,-5,25,0.925,1.125,0.975,0.875,1.075,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rectangle","0","4","4",TRUE,1374.07499999972,FALSE,5,25,-15,-25,-5,15,1.125,0.875,1.075,0.975,1.025,0.925,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","square","2","4","4",TRUE,1462.12999999989,FALSE,-15,15,-25,-5,25,5,0.875,1.025,0.975,0.925,1.075,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","rightKite","0","4","4",TRUE,3070.16499998281,FALSE,-15,5,-5,15,-25,25,0.875,0.975,0.925,1.075,1.125,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","random","0","1","1",TRUE,8485.71999999695,FALSE,25,-25,-5,15,-15,5,0.975,1.025,0.925,0.875,1.075,1.125,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","kite","0","1","5",FALSE,7792.66000000644,TRUE,-5,-15,25,5,15,-25,1.075,1.125,0.975,1.025,0.925,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","losange","0","2","2",TRUE,2581.79500000551,TRUE,15,-5,5,-15,25,-25,0.875,1.125,0.925,1.025,0.975,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","square","3","3","5",FALSE,4594.51500000432,FALSE,5,-15,-5,-25,15,25,0.875,0.975,1.125,0.925,1.075,1.025,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","trapezoid","3","3","0",FALSE,3969.08999999869,TRUE,-25,15,5,-15,-5,25,1.075,1.025,1.125,0.925,0.875,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","parallelogram","1","2","2",TRUE,3194.30500001181,TRUE,-25,5,-5,25,15,-15,0.975,0.925,1.025,1.125,0.875,1.075,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","trapezoid","2","1","4",FALSE,2839.02000001399,FALSE,25,5,-15,15,-5,-25,0.925,1.025,0.875,1.075,1.125,0.975,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","trapezoid","1","5","5",TRUE,4193.60499997856,TRUE,-5,25,-25,15,-15,5,1.075,0.975,1.125,0.925,1.025,0.875,FALSE,"french_adults_2",NA,NA
"p3chqmfho3","trapezoid","1","1","2",FALSE,5053.8799999922,FALSE,15,-5,25,-15,5,-25,1.125,0.875,1.025,0.925,1.075,0.975,FALSE,"french_adults_2",NA,NA
